LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
676,1162,869,2332,3286,3206,1722,1376,1962,2269,0
625,1140,829,2173,3877,3083,1496,1328,1843,2086,0
457,916,630,2217,4018,3460,1443,1043,1663,2017,0
516,1037,738,2254,3501,3186,1515,1234,1743,1869,0
436,898,626,2153,3611,3241,1600,1183,1840,1836,0
305,838,582,2528,3873,3673,1443,1109,1967,1466,0
612,1033,686,1946,3208,2714,1439,1204,1683,1920,0
337,766,436,1773,3161,2774,1235,912,1561,1373,0
334,725,447,1605,3184,2582,1185,817,1292,1401,0
523,990,652,1775,2593,2699,1385,1186,1798,1876,0
249,667,355,1761,2894,2749,1194,921,1615,1329,1
344,833,411,1739,2987,2735,1278,798,1460,1489,1
485,1047,672,2118,3141,3007,1522,1202,2016,1966,1
567,997,707,1824,2960,2570,1392,1184,1621,1873,1
541,1004,560,1536,2739,2108,1078,1067,1325,2058,1
501,1062,689,1762,2877,2446,1432,1199,1643,1845,1
459,1007,562,1597,2648,2438,1328,1083,1750,1758,1
497,1168,698,2121,3315,3081,1696,1306,2047,2151,1
332,836,522,1718,2880,2744,1327,1034,1575,1584,1
636,1203,812,1906,2794,2520,1496,1318,1847,2264,1
526,1060,675,1955,2901,2774,1502,1223,1745,1919,1
459,1044,558,1828,3165,2710,1369,1188,1798,1937,1
486,1115,699,2092,3391,3271,1533,1243,2001,1879,1
381,974,635,2364,3938,3213,1616,1186,1950,1607,1
420,871,603,1795,2682,2533,1326,1039,1637,1649,1
592,1065,663,1798,2543,2368,1416,1152,1506,2081,1
456,1020,615,2034,3410,2944,1499,1171,1658,1897,1
441,1051,633,2072,3488,3343,1692,1150,1942,2108,1
337,830,423,1530,3052,2495,1193,973,1345,1418,1
456,1033,651,2269,3847,3236,1684,1267,1830,1897,1
653,1093,938,2477,3429,3210,1735,1328,1851,2240,1
579,1118,796,2223,3243,2956,1624,1230,1679,1976,1
337,776,434,1302,2256,1887,1047,884,1188,1315,1
446,991,632,1990,3551,2936,1501,1207,1807,2021,1
660,1156,794,1936,2909,2728,1557,1322,1878,2160,1
672,1231,853,2136,2996,2888,1727,1474,2182,2406,1
449,919,502,1522,2588,2303,1268,1074,1586,1583,1
554,1226,716,2151,3442,2972,1532,1412,1831,2024,1
473,1094,660,2076,3532,3238,1557,1198,1944,1938,1
570,984,672,1776,2829,2608,1338,1087,1612,1854,1
487,1085,716,2130,3248,3000,1716,1216,1911,1971,1
638,1186,814,1820,2992,2567,1404,1211,1585,2583,1
370,857,469,1796,3118,2779,1364,999,1553,1599,1
360,1041,643,2400,3597,3614,1698,1272,2180,1870,1
530,1128,799,2408,3817,3150,1754,1276,1977,2041,1
415,909,570,1967,3901,2900,1280,967,1526,1681,1
455,921,627,2033,3062,2779,1415,1074,1708,1766,1
431,999,601,1759,3120,2790,1343,1180,1746,1943,1
506,860,638,1834,2922,2761,1379,1080,1598,1647,1
460,960,730,2109,3302,3028,1465,1152,1729,1841,1
531,1012,674,1644,2472,2289,1375,1159,1741,2068,1
357,806,484,1869,2942,2899,1307,934,1603,1539,1
493,1006,642,1990,2740,2766,1406,1134,1610,2306,1
673,1126,750,1812,2745,2560,1495,1300,1883,2134,1
520,936,601,1498,2245,2147,1243,1112,1762,1796,1
493,1089,667,2187,3809,3440,1756,1282,1998,1927,1
329,896,538,2404,3354,3498,1408,1220,2057,1698,1
544,1190,679,1873,3054,2568,1580,1275,1943,1954,1
482,854,600,1568,2405,2377,1250,1058,1605,1709,1
356,912,508,1737,3239,2663,1417,930,1674,1706,1
466,953,589,1717,2542,2475,1381,1160,1788,1845,1
477,1183,615,1952,3328,2829,1494,1281,1869,1844,1
455,961,573,1628,2945,2455,1344,1033,1572,1620,1
510,1043,673,2227,3608,3111,1434,1204,1697,1743,1
510,1158,670,2027,3176,2897,1599,1320,1938,2033,1
388,816,550,1873,3624,3225,1325,963,1670,1678,1
474,983,644,2083,3448,2930,1410,1064,1430,2036,1
404,890,521,1874,2842,2836,1189,1062,1568,1822,1
404,896,579,1811,2952,2756,1442,1107,1758,1765,1
455,793,621,1654,2850,2414,1220,992,1352,1565,1
365,886,516,1984,3186,3161,1440,1006,1594,1630,1
417,884,443,1592,2898,2490,1252,989,1517,1525,1
494,1007,632,1855,3214,2661,1233,1086,1514,1982,1
634,1155,711,1918,2899,2622,1446,1339,1514,2933,1
537,1157,688,1990,3207,2917,1557,1291,1982,2078,1
716,1242,802,2020,3078,2645,1637,1454,1935,2255,1
537,1076,751,2140,3322,2878,1443,1169,1743,1950,1
471,906,674,1909,2990,2739,1470,1131,1600,1806,1
490,879,570,1488,2371,2130,1234,982,1481,1857,1
446,956,648,1955,2660,2661,1466,1097,1707,1740,1
445,791,560,1466,2752,2316,1210,908,1195,1481,1
719,1218,928,2272,3521,2798,1524,1273,1720,2231,1
420,875,640,1964,3237,2786,1333,1127,1349,2089,1
466,1014,616,1720,2765,2540,1392,1188,1833,2018,1
403,861,534,1737,3027,2436,1286,1003,1415,1914,1
409,947,665,2104,3266,2946,1371,1067,1805,1626,1
457,1044,606,2313,4215,3463,1546,1156,1982,1783,1
585,1052,737,2043,3101,2818,1576,1351,1705,2284,1
400,909,552,1626,2940,2347,1244,1036,1450,1499,1
545,1081,691,2010,3238,2785,1466,1211,1855,1990,1
440,933,592,1857,2498,2591,1464,1117,1671,1685,1
504,1084,706,2095,2951,2884,1510,1157,1910,1916,1
509,1165,686,1864,3087,2653,1558,1247,1737,1922,1
555,1306,710,2210,3570,3240,1693,1457,2131,2160,1
460,1007,631,2243,3611,3210,1599,1056,1816,1846,1
490,935,608,1807,2731,2737,1307,1033,1676,1790,1
496,1108,643,1969,3006,2883,1591,1168,1753,2103,1
407,945,564,2099,3240,3073,1481,1073,1842,1768,1
459,970,593,1962,3017,2833,1621,1181,1842,1786,1
563,1149,822,2223,3467,3089,1671,1235,1732,2377,1
545,903,646,1811,2575,2376,1409,1169,1619,1897,1
588,1300,703,2202,3385,3060,1720,1358,1979,2262,1
405,816,568,1878,2793,2721,1436,1021,1458,1601,1
447,991,532,1796,3139,2599,1474,1077,1642,2011,1
523,1257,697,2231,3668,3305,1661,1467,2129,2097,1
453,1113,665,2273,3778,3511,1655,1300,2247,1929,1
390,987,545,2007,3330,2991,1497,1157,1784,1737,1
414,905,624,1798,2731,2436,1453,1075,1664,1666,1
524,994,700,2196,3278,2914,1470,1221,1910,1887,1
515,1261,644,2459,3830,3697,1882,1521,2303,2358,1
562,935,709,1729,2826,2501,1381,1073,1563,1891,1
585,1326,772,2187,3645,2861,1658,1443,1972,2271,1
557,1103,764,2327,4114,3238,1614,1212,1795,1916,1
572,1198,821,2402,3890,3474,1874,1475,2127,2253,1
514,1222,751,2099,3716,2944,1659,1369,1948,2027,1
614,1105,653,1694,2441,2422,1473,1274,1732,2072,1
452,1051,623,2162,3579,3264,1583,1228,1940,1750,1
610,1159,769,1816,2926,2533,1460,1288,1742,2085,1
450,974,649,1942,3124,2807,1469,1234,1841,1860,1
391,786,563,2123,3618,2789,1224,884,1270,1262,1
396,930,593,2066,3266,3010,1414,1015,1776,1584,1
559,1090,731,2169,3058,3005,1793,1313,1977,2015,1
363,934,503,1902,3127,2875,1512,1123,1835,1634,1
422,830,629,2089,3386,3030,1366,976,1540,1500,1
582,1068,734,1769,2697,2419,1408,1165,1709,1974,1
534,1170,696,1994,3208,2549,1394,1312,1625,2094,1
436,1094,606,2215,4600,3736,1545,1207,2135,1778,1
583,1182,727,2018,3651,2807,1563,1322,1811,1953,1
712,1263,796,2019,3003,2635,1571,1382,1865,2304,1
372,822,464,1492,2588,2402,1261,926,1384,1484,1
535,1255,631,2009,3236,2956,1546,1442,2021,2219,1
585,1128,748,2199,3258,3005,1597,1254,1992,2098,1
523,1097,695,2164,3607,3048,1664,1287,1987,1910,1
428,973,630,2048,3244,3003,1554,1150,1739,1807,1
448,927,546,1762,3458,2558,1253,1004,1449,1623,1
586,1220,756,2111,3569,2940,1684,1408,1974,2152,1
330,841,478,1790,3330,2875,1329,951,1555,1413,1
420,1096,564,2131,3510,3289,1659,1284,2236,2036,1
396,859,566,1595,2630,2449,1245,1004,1451,1728,1
517,1071,747,2321,3327,3235,1614,1253,1949,2046,1
218,746,313,1632,2682,2642,1185,929,1773,1236,1
332,814,439,1727,2951,2778,1281,900,1524,1394,1
280,821,460,1924,2931,3054,1399,1059,2237,1429,1
476,944,662,1565,2603,2372,1223,1120,1449,1866,1
630,1142,730,2005,2673,2633,1477,1332,1925,2178,1
453,1067,570,2030,3976,3338,1556,1254,1820,1948,1
337,817,475,1696,2911,2846,1219,899,1690,1594,1
418,947,595,2199,3827,3341,1598,1120,1852,1715,1
487,1016,668,1881,3239,2709,1311,1074,1589,1717,1
378,832,524,1622,2587,2481,1306,931,1430,1502,1
494,991,696,2080,3032,2690,1470,1105,1672,1745,1
404,864,536,1646,2688,2507,1289,929,1579,1598,1
426,989,560,1952,3378,3011,1310,1107,1535,2300,1
477,1033,650,1909,3351,2678,1417,1207,1640,1838,1
441,1007,625,1775,2756,2544,1362,1117,1652,1965,1
389,775,366,1447,2686,2510,1178,969,1562,1537,1
370,924,569,1930,3598,3281,1592,1123,1689,1694,1
438,834,564,1648,2944,2362,1102,1017,1401,1578,1
681,1203,861,2100,2788,2677,1608,1332,1984,2316,1
448,982,658,2338,3672,3364,1664,1180,1938,1847,1
518,916,690,1864,2882,2583,1405,1151,1621,1840,1
629,1311,766,2090,3445,2582,1401,1313,1681,2490,1
592,1098,664,1754,2486,2317,1362,1205,1773,2405,1
554,1136,711,1976,3064,2700,1405,1331,1751,1927,1
419,954,607,2124,3538,2986,1525,1131,1789,1725,1
518,1175,668,2017,3507,2922,1567,1440,1973,2153,1
468,1015,628,1959,3409,2893,1304,1124,1551,1921,1
406,793,503,1515,2618,2480,1254,909,1458,1483,1
771,1265,853,2039,2827,2614,1576,1412,1924,2275,1
372,822,517,1440,2617,2196,1100,942,1364,1402,1
442,907,491,1582,2972,2508,1228,1047,1462,1644,1
467,1012,717,1977,2760,2581,1399,1086,1459,2082,1
390,991,479,1617,2687,2336,1168,1108,1542,1852,1
485,989,639,2122,3141,3067,1545,1262,1971,2107,1
590,1214,749,2072,3465,2933,1530,1317,1901,2324,1
425,852,549,1765,2855,2594,1328,1070,1646,1604,1
444,996,635,2256,3496,2939,1495,1058,1687,2149,1
335,770,460,1584,2689,2515,1217,870,1372,1607,1
447,912,628,1774,2897,2693,1205,1002,1427,2037,1
662,1145,890,2171,3120,3003,1668,1380,1960,2250,1
411,963,633,2250,3389,3136,1462,1124,1581,2301,1
549,1129,670,1892,3055,2699,1436,1221,1809,1962,1
434,934,546,1705,2971,2608,1323,973,1474,1729,1
425,1037,522,1548,2472,2209,1315,1145,1723,1812,1
408,950,485,1931,3212,2983,1443,1032,1747,1621,1
412,1119,616,2154,3423,3246,1697,1206,1920,1907,1
484,970,605,1734,2731,2611,1276,1022,1501,1718,1
618,1219,865,2310,3160,2874,1689,1403,1782,2410,1
491,1037,654,1912,3487,2763,1414,1217,1738,1775,1
436,1090,668,2261,4017,3242,1598,1315,1640,2598,1
466,1021,619,2335,3604,3334,1575,1191,1768,2644,1
581,1123,769,2216,3450,2858,1602,1221,1714,2022,1
485,932,662,2022,3005,2727,1350,1131,1536,2130,1
595,1174,799,2289,3290,3003,1806,1286,1993,2117,1
451,1052,560,1893,3062,2979,1493,1289,1799,1914,1
405,857,509,1555,2289,2207,1302,996,1561,1711,1
449,980,567,1668,2986,2496,1390,1106,1611,1762,1
470,1036,614,2255,3582,3255,1665,1267,1984,1960,1
467,1023,532,1661,3060,2565,1397,1135,1646,1664,1
411,960,565,1781,3359,2610,1305,1107,1608,1704,1
222,732,409,1780,2999,2987,1217,930,1842,1474,1
514,1038,628,1658,2636,2380,1270,1101,1683,1847,1
540,1245,711,2019,3071,2757,1701,1342,2047,2195,1
472,1076,688,2326,4156,3293,1633,1416,1604,2217,1
402,997,540,1787,3220,2808,1341,1048,1593,1714,1
482,1002,746,2289,3420,3260,1603,1187,1868,1918,1
540,1133,743,1978,3304,2758,1484,1266,1896,1898,1
377,765,496,1744,2741,2608,1273,969,1490,1549,1
399,895,511,1669,2848,2455,1156,982,1387,1558,1
456,854,522,1630,3016,2747,1271,1093,1538,1570,1
507,883,664,1806,2692,2427,1440,1087,1456,1784,1
500,1043,648,1897,3214,2814,1572,1168,2128,2020,1
587,1006,780,2053,3115,2768,1509,1232,1758,2072,1
660,1174,841,1982,3006,2845,1613,1354,1910,2449,1
392,1073,652,2414,4135,3592,1550,1342,2200,1746,1
557,1223,676,2091,3364,2804,1654,1338,1910,2016,1
541,922,680,1778,3167,2389,1210,1002,1314,1627,1
472,833,573,1728,2594,2601,1130,1007,1495,1656,1
518,1008,648,1769,2570,2455,1408,1165,1689,2030,1
533,1106,644,1903,3200,2740,1526,1289,1908,2021,1
427,903,586,1918,3166,2673,1488,1103,1910,1670,1
442,1110,571,1789,3243,2694,1374,1161,1708,1728,1
425,953,501,1666,2869,2580,1341,1112,1462,1875,1
459,993,633,2042,3069,2938,1526,1183,1715,1796,1
363,893,507,1923,3532,2893,1382,969,1550,1492,1
405,895,531,1895,3090,3016,1657,1110,1821,1712,1
480,1000,641,1996,3382,2939,1438,1229,1606,1865,1
488,985,543,1686,2702,2470,1395,1191,1745,1760,1
383,912,541,1993,3342,2861,1320,1041,1623,1716,1
501,927,567,1446,2190,2035,1195,1123,1571,1965,1
583,1064,762,1983,2920,2679,1532,1259,1790,2003,1
794,1328,923,2265,3067,2979,1773,1497,2180,2549,1
553,1128,700,1955,3225,2578,1527,1273,1578,1905,1
533,1175,705,2041,3498,2933,1573,1211,1771,2270,1
484,1078,727,2426,3808,3395,1779,1321,2012,1930,1
507,995,685,2009,3385,3038,1443,1067,1681,1899,1
382,855,465,1616,3198,2672,1285,913,1625,1863,1
454,1004,635,1828,3351,2809,1403,1167,1740,1824,1
445,1116,687,2089,3491,2957,1490,1222,1921,1910,1
536,1020,757,2274,3656,3007,1579,1170,1736,1740,1
281,827,423,1893,2659,2775,1475,1105,1989,1483,1
318,821,415,1641,2905,2576,1284,981,1594,1440,1
445,1027,592,1776,2641,2435,1381,1114,1686,1813,1
654,1215,761,1976,3176,2663,1517,1375,2027,2544,1
349,875,496,1740,2664,2475,1332,1012,1536,1886,1
640,1140,786,1971,3269,2720,1564,1344,1917,2205,1
440,951,575,1904,3018,2884,1392,1172,1720,1848,1
621,1201,793,2086,3165,2868,1641,1285,1891,2159,1
396,813,612,2057,3273,3069,1453,1064,1491,1592,1
478,1087,721,2316,3508,3163,1733,1260,1905,1999,1
291,731,553,2038,3587,2940,1244,986,1337,1971,1
681,1182,856,2133,3219,2628,1594,1311,1941,2239,1
496,1025,614,1825,3095,2600,1295,1057,1453,2094,1
635,1081,731,1673,2379,2416,1460,1293,1732,2070,1
396,827,480,1976,3753,3385,1553,1120,1688,1826,1
512,1090,683,2054,2980,2909,1588,1220,1782,1980,1
495,933,649,1674,2551,2296,1300,1115,1651,1790,1
424,827,555,1720,3264,2606,1262,996,1410,1633,1
363,803,501,1762,3188,2771,1379,960,1535,1504,1
548,1000,757,2101,2974,2865,1554,1262,1762,2277,1
563,996,607,1440,2368,2119,1218,1059,1512,1963,1
423,872,621,1824,3460,2632,1215,970,1491,1468,1
518,1131,603,1926,3119,2688,1440,1251,1793,1881,1
321,841,597,2048,3344,3004,1284,1213,1391,2103,1
541,1139,718,1967,3206,2779,1505,1313,1818,2196,1
395,927,471,1567,2948,2583,1217,1046,1557,1653,1
436,1029,566,1886,3430,2779,1332,1028,1549,1925,1
338,732,513,1686,3118,2758,1261,875,1336,1459,1
531,1077,668,1967,3223,2969,1409,1241,1786,1925,1
545,1103,637,2038,3628,3031,1497,1317,2005,1983,1
352,884,489,1864,3135,2806,1410,1128,1451,1957,1
566,1092,744,2042,3468,3014,1379,1277,1497,2621,1
502,1102,695,2151,3484,2828,1413,1175,1700,2192,1
499,1141,700,2258,3970,3320,1558,1238,1966,2061,1
526,1127,635,1790,3086,2828,1484,1281,1691,2269,1
478,975,638,1858,3357,2774,1368,1125,1663,1889,1
434,772,540,1782,2930,2704,1209,906,1362,1505,1
319,749,412,1391,2613,2312,1115,938,1419,1395,1
564,1090,705,1771,2847,2394,1323,1262,1495,2390,1
375,852,470,1583,2776,2292,1273,908,1483,1407,1
515,1068,648,2074,3340,2924,1542,1221,1904,1940,1
321,698,450,1815,3683,2947,1087,810,1301,1708,1
556,1058,709,2259,3609,3122,1597,1232,1911,2042,1
414,888,582,2064,3407,3076,1623,1190,1695,1791,1
682,1203,828,2041,3114,2724,1547,1353,1722,2687,1
469,972,618,1856,2787,2558,1329,1040,1592,1739,1
344,941,484,1970,4163,3411,1484,1005,1669,1489,1
381,980,443,1811,2894,2837,1546,1035,2004,1732,1
333,875,513,2120,3574,3114,1456,1094,1777,2168,1
486,1050,546,1814,3301,2711,1290,1138,1713,1701,1
705,1210,788,2082,2992,2979,1631,1359,1742,2524,1
368,872,463,1703,2763,2482,1435,991,1724,1521,1
557,925,704,1986,3071,2702,1406,1160,1708,1794,1
539,979,693,1779,2626,2502,1495,1089,1658,2048,1
600,1122,647,1804,2641,2486,1397,1343,1856,2112,1
500,1202,624,1817,2852,2670,1518,1236,1664,2050,1
480,1063,781,2359,3922,3372,1733,1350,2106,1954,1
360,869,540,2196,3709,3270,1441,1053,1590,1844,1
403,917,501,1725,3240,2818,1349,1113,1714,1769,1
510,1198,688,2016,3115,2863,1548,1291,1891,1974,1
484,955,655,1669,3031,2574,1254,1016,1516,1678,1
470,1018,723,2349,4199,3646,1694,1296,2079,1960,1
412,905,536,1756,3396,2612,1149,934,1327,1463,1
533,1173,733,2135,2950,2877,1628,1287,1919,2007,1
326,750,471,1906,3373,3126,1387,941,1630,1408,1
494,1077,578,1549,2695,2199,1345,1226,1743,1850,1
379,758,561,1761,3242,2492,1175,834,1152,1576,1
388,765,495,1520,2691,2213,1131,906,1271,1688,1
430,938,591,2052,3563,3109,1470,1214,1797,1930,1
510,1111,763,2170,2964,3038,1662,1272,1921,2061,1
423,903,534,1587,2630,2363,1256,937,1486,1531,1
678,1257,894,2233,3484,2956,1741,1395,1930,2471,1
384,762,464,1416,2442,2221,1164,937,1362,1496,1
526,1049,726,2210,3093,2766,1507,1158,1643,2158,1
547,1161,848,2249,3387,3103,1822,1235,2050,2078,1
278,701,361,1538,2925,2732,1112,874,1265,1414,1
601,1294,720,2085,3361,2803,1639,1391,1800,2714,1
514,955,619,1957,2971,2792,1480,1177,1740,2054,1
565,1084,769,2026,3289,2663,1349,1236,1580,2833,1
442,952,604,2170,3483,2845,1526,1079,1763,1856,1
505,1170,700,2031,3184,2880,1616,1349,1955,2050,1
462,977,597,2197,3393,3032,1627,1205,1902,1784,1
523,934,648,1713,2790,2399,1318,1089,1563,1807,1
439,1033,689,2006,3178,2950,1465,1108,1718,1886,1
503,1106,726,2122,3463,3015,1625,1202,1741,2272,1
532,1016,715,1929,2825,2669,1404,1200,1673,1870,1
439,1070,547,1946,3145,2737,1527,1279,1809,1803,1
437,973,559,1803,3204,2640,1236,1000,1440,1548,1
311,826,519,2015,3340,3175,1451,914,1796,1778,1
277,659,369,1558,2885,2615,1122,825,1442,1250,1
390,864,486,1641,2959,2589,1277,967,1439,1600,1
521,1072,761,2239,3059,2839,1432,1099,1494,2347,1
340,803,447,1820,3044,2712,1278,1005,1575,1601,1
549,1115,739,1978,3238,2864,1510,1371,1918,1878,1
460,1027,590,2081,3396,2835,1585,1217,1951,1798,1
363,753,477,1573,2947,2284,1044,768,1297,1559,1
588,1227,848,2474,4243,3519,1776,1431,1938,2510,1
348,938,436,1584,3100,2786,1355,1035,1822,1596,1
434,882,562,1725,2581,2318,1366,1080,1459,1737,1
523,1131,634,1903,3181,2737,1592,1319,1898,1930,1
432,1063,653,2092,3719,3063,1617,1160,1457,2369,1
594,1114,810,2099,3122,2624,1502,1269,1737,2077,1
661,1295,905,2152,3397,2807,1624,1422,1956,2261,1
418,1131,594,2042,3542,3086,1498,1185,1873,1884,1
540,1199,744,2133,3567,2868,1432,1287,1818,1884,1
462,1078,635,1857,2807,2700,1632,1166,1823,1973,1
432,1074,634,2193,3875,3498,1670,1184,1836,1808,1
395,733,536,1811,3107,2596,1277,953,1448,1415,1
542,1073,647,1738,2598,2361,1256,1247,1646,2168,1
500,967,640,1440,2242,1986,1231,1091,1418,1778,1
600,1132,732,2075,3049,2687,1538,1273,1712,2674,1
359,863,434,1907,3087,2962,1337,1020,1562,1947,1
557,942,682,1846,3037,2669,1353,1098,1639,1681,1
548,1104,772,2250,3026,3021,1650,1300,1804,2004,1
418,973,546,1804,3232,2839,1457,1068,1750,1753,1
323,698,388,1447,2792,2334,1073,796,1288,1244,1
520,1048,815,2398,3731,3043,1547,1178,1712,1718,1
378,809,516,1518,2450,2324,1183,868,1442,1712,1
425,1007,667,2382,3995,3267,1668,1191,1850,1854,1
481,972,721,2289,4019,3064,1453,1089,1652,1810,1
636,1166,772,1973,3349,2644,1464,1315,1707,2074,1
420,1091,563,2090,3395,3145,1695,1233,2090,1911,1
523,1033,673,1791,3364,2660,1296,1125,1586,1774,1
476,1020,589,1953,3203,2812,1366,1162,1880,1819,1
571,983,691,1702,2370,2395,1379,1150,1712,1951,1
356,827,442,1650,2639,2357,1325,986,1452,1544,1
543,1056,670,1883,3010,2572,1390,1195,1643,1950,1
514,1046,666,2297,3691,3272,1733,1359,2051,2015,1
344,733,371,1561,3067,2624,1222,1008,1543,1331,1
453,985,612,1888,3067,2770,1460,1128,1730,1867,1
449,993,667,2124,3244,2958,1461,1193,1528,1959,1
638,1138,746,1907,2804,2643,1459,1265,1810,2310,1
455,953,596,1731,3005,2697,1472,1169,1748,1869,1
345,791,412,1707,2709,2645,1400,1052,1609,1668,1
697,1205,817,2061,2947,2814,1710,1418,2005,2338,1
520,985,696,1986,2762,2691,1483,1202,1591,1988,1
591,1114,705,1744,2596,2499,1577,1165,1999,2510,1
446,985,618,2051,3482,2970,1659,1226,1893,1842,1
610,1155,833,2356,3103,3104,1760,1381,1925,2180,1
477,953,665,2141,3785,3046,1625,1150,1721,1717,1
458,989,577,1679,3045,2465,1184,1070,1451,1554,1
530,1067,781,2205,3075,2810,1639,1259,1798,1936,1
565,1251,731,2129,3359,3122,1691,1410,2024,2594,1
350,862,473,1752,3034,2616,1312,942,1612,1452,1
301,750,383,1589,3084,2911,1078,855,1325,1320,1
471,855,597,1437,2058,1963,1128,1031,1528,1721,1
403,879,609,1610,2577,2251,1270,1013,1400,2064,1
340,886,444,1808,3577,3187,1267,980,1652,1591,1
493,1051,658,1936,2951,2548,1390,1077,1603,1773,1
325,816,509,2024,3023,2867,1358,1052,2015,1311,1
498,1088,679,2055,3676,2835,1335,1109,1466,2205,1
377,951,567,2050,3193,2951,1548,1045,1839,1685,1
507,1128,588,1772,3209,2679,1249,1125,1594,1773,1
383,926,474,1845,2918,2736,1434,1121,1648,1845,1
401,916,528,1875,3297,2994,1423,1116,1946,1768,1
460,819,604,1557,2799,2313,1175,899,1370,1600,1
505,995,647,1808,2699,2591,1513,1184,1728,1806,1
454,998,620,1640,2406,2427,1397,1042,1552,1765,1
409,1091,602,1974,3349,2903,1543,1201,1661,2130,1
444,921,513,1617,2942,2395,1252,1035,1589,1680,1
387,922,560,1832,3028,2769,1475,1013,1685,1647,1
523,1102,795,2060,2883,2558,1589,1232,1753,1987,1
617,1041,866,2135,3432,2981,1563,1224,1703,1917,1
402,959,592,2131,3750,3194,1433,1038,1499,2392,1
425,932,634,1974,3050,2750,1409,956,1504,2134,1
659,1130,776,2135,3313,3019,1612,1453,2071,2258,1
458,898,665,1999,3007,2879,1393,929,1598,1651,1
347,735,413,1888,3312,3003,1340,993,1697,1537,1
455,1077,582,1995,3287,3000,1453,1206,1874,2319,1
358,924,415,1743,3185,3017,1263,1097,1607,1656,1
559,1323,780,2246,3711,3219,1669,1392,2068,2153,1
578,1072,703,2049,3174,2678,1353,1261,1738,2044,1
524,1102,633,1923,3448,2822,1312,1191,1648,2260,1
477,982,671,2081,3125,2809,1456,1114,1758,1881,1
438,1044,643,2269,4036,3271,1573,1149,1671,1997,1
347,790,423,1662,3181,2791,1215,902,1392,1511,1
505,982,583,1444,2332,2163,1226,1081,1421,1863,1
511,1094,662,2099,3006,2878,1689,1258,1940,2023,1
378,930,611,1943,3485,3053,1321,1056,1613,1656,1
479,1004,740,2077,3476,2850,1502,1178,1760,1806,1
363,704,454,1676,3064,2696,1216,910,1382,1335,1
510,1055,731,2014,2963,2717,1573,1108,1740,2298,1
415,940,549,1968,3483,3031,1359,1138,1711,1908,1
603,1128,830,2212,3241,2865,1679,1359,1828,2429,1
471,913,628,1626,2785,2246,1161,1021,1491,1658,1
628,1121,783,1883,2796,2514,1493,1299,1677,2222,1
509,1065,645,2021,2975,3025,1596,1187,1949,1968,1
502,925,753,2221,3415,2929,1452,1123,1467,1789,1
422,900,563,1814,2790,2521,1237,1019,1408,1664,1
397,889,565,2242,3736,3109,1326,1133,1405,1700,1
458,864,613,1740,2810,2699,1304,1110,1497,1957,1
510,1061,650,1866,2834,2692,1623,1219,1717,2628,1
495,1050,674,1974,2786,2662,1520,1143,1592,1784,1
459,1027,593,2074,3330,3121,1503,1219,1814,2036,1
656,1230,804,1938,2784,2589,1530,1314,1748,2635,1
439,1029,561,1812,2975,2746,1472,1186,1868,1858,1
380,941,560,1820,3030,2799,1461,985,1763,2311,1
451,925,676,2101,3192,2825,1450,1069,1685,1826,1
660,1323,815,1955,2948,2646,1588,1523,1994,2388,1
375,924,561,1990,3316,3088,1456,1074,1725,1697,1
590,1202,854,2153,3474,2982,1762,1304,1801,2650,1
395,921,520,1863,3069,2988,1324,1021,1482,1989,1
295,673,361,1473,2626,2269,1176,871,1363,1243,1
683,1263,844,2121,2973,2753,1635,1293,2050,2245,1
529,999,671,1783,2595,2509,1446,1230,1781,1857,1
316,935,497,1865,3131,3143,1375,1186,2004,1598,1
413,907,553,1798,3117,2878,1402,1068,1692,1650,1
487,892,616,1824,2943,2631,1376,1089,1652,1766,1
328,879,558,2260,3411,3448,1590,1243,2222,1520,1
678,1158,877,2057,2883,2550,1575,1318,1832,2474,1
473,1114,623,1741,2797,2507,1465,1343,1609,2344,1
690,1183,820,2188,2971,2696,1656,1347,1907,2167,1
581,1072,778,1900,2685,2448,1506,1184,1667,2567,1
300,818,411,1971,3183,3101,1296,1055,1745,1364,1
523,1076,650,1917,3151,2680,1539,1130,1798,1924,1
465,1020,581,1672,2918,2649,1367,1156,1588,2062,1
433,1051,607,2179,4041,3277,1631,1233,2032,1846,1
541,1163,694,1900,3167,2588,1486,1310,1894,1981,1
399,1011,566,2014,3190,2813,1575,1216,1829,1812,1
470,1001,605,1803,2757,2698,1441,1143,1780,1827,1
529,1063,828,2228,3423,3042,1597,1186,1734,1963,1
686,1180,914,2334,3203,3155,1841,1385,2008,2333,1
406,1009,598,2045,3098,3000,1524,1151,1788,2373,1
382,796,463,1580,2614,2483,1229,969,1546,1666,1
546,1160,767,2264,4098,3090,1666,1310,1960,2081,1
520,1128,731,2182,3617,3141,1450,1306,1628,2081,1
649,1286,804,1949,3205,2693,1563,1400,1969,2266,1
322,743,430,1763,3348,2637,1250,879,1459,1306,1
369,957,463,1884,3146,2727,1330,1069,1533,1712,1
598,1107,721,1907,2721,2448,1515,1136,1870,2252,1
465,1059,619,2246,3799,3341,1661,1286,2026,2142,1
480,1023,654,1892,3287,2695,1400,1192,1725,1822,1
412,995,579,2110,3500,3265,1526,1122,1792,1781,1
494,959,664,1796,3049,2536,1201,1007,1440,1693,1
