LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Label
519,1033,695,2199,3263,3234,1669,1307,2015,2157,1
626,1231,759,2456,3875,3257,1666,1345,2026,2023,1
545,1023,779,2332,3326,3117,1774,1311,1962,2056,1
650,1149,780,2312,3184,3056,1592,1361,2030,2686,1
535,1190,779,2347,3537,3269,1744,1330,2192,2183,1
561,995,744,1913,2789,2585,1418,1109,1525,2341,1
546,1091,693,2055,3010,3053,1685,1367,2095,2345,1
550,1131,745,2202,3465,3182,1698,1322,2230,2035,1
550,1209,850,2414,3249,3174,1823,1420,1886,2305,1
676,1178,829,2035,2887,2853,1666,1357,2090,2573,1
610,1313,837,2241,3903,3078,1769,1476,2048,2246,1
588,1292,748,2308,3672,3264,1736,1481,2055,2215,1
534,943,706,1881,2617,2525,1428,1189,1538,1914,1
544,1213,748,2278,3728,3265,1695,1439,2223,2307,1
411,893,540,1870,2956,2767,1453,1046,1580,1674,1
430,1055,603,2042,3637,3034,1490,1204,1890,1823,1
450,946,658,2234,3746,3465,1647,1168,1783,1844,1
566,1165,825,2479,3616,3408,1840,1336,2063,2207,1
617,1047,812,2101,3087,2825,1621,1274,1813,2131,1
670,1191,872,2101,3191,3023,1656,1383,2065,2248,1
415,940,685,2246,4060,3853,1506,1105,1493,2100,1
461,980,704,2228,3524,3385,1667,1284,1611,2096,1
388,946,688,2557,3757,3635,1710,1263,2391,1838,1
619,1114,852,2571,3487,3209,1727,1482,1807,2484,1
529,974,658,2211,3639,3230,1561,1253,1860,1945,1
716,1222,811,2064,2913,2641,1586,1414,2035,2452,1
603,1303,855,2392,3849,3091,1782,1572,1811,2504,1
497,1098,774,2207,3486,3092,1802,1333,1932,2339,1
329,832,549,2101,3187,3133,1426,1027,1593,2437,1
646,1171,864,2126,3032,2940,1616,1387,1927,2331,1
427,1037,607,1998,3497,3131,1315,1285,1593,2050,1
490,993,687,2061,2927,2983,1551,1230,1774,1990,1
425,882,610,2146,3699,3189,1413,1039,1615,1780,1
624,1218,751,1819,2564,2378,1521,1325,1993,2223,1
592,1073,716,1932,2925,2662,1467,1188,1691,1994,1
481,1114,719,2817,3888,3866,1798,1364,2153,2052,1
450,1092,632,2316,4145,3378,1626,1245,1880,1956,1
545,1206,729,2347,3637,3255,1754,1420,2168,2136,1
423,980,549,1953,3072,2897,1403,1099,2058,1886,1
537,1044,679,1963,3297,2990,1505,1170,1732,1931,1
375,901,527,2106,3826,3395,1457,1135,1732,1784,1
372,915,489,2024,3419,3405,1563,1347,1809,1879,1
745,1264,973,2311,3118,2991,1860,1534,2127,2416,1
465,1050,625,1933,3109,2837,1498,1153,1872,1916,1
494,1037,670,2301,3762,3202,1658,1209,1787,2510,1
718,1214,893,2172,3195,2942,1717,1421,1923,2445,1
482,1052,709,2301,3374,3215,1731,1209,1821,1970,1
734,1243,898,2288,3333,2973,1744,1432,2063,2316,1
563,1104,776,1948,3133,2689,1383,1185,1582,1837,1
503,1018,714,2069,2778,2644,1575,1198,1838,1947,1
400,879,480,2144,3504,3499,1479,1063,1849,1551,1
541,1131,674,2016,3526,2889,1518,1242,1678,2545,1
525,1075,790,2467,3468,3474,1701,1237,2158,2047,1
706,1220,873,2220,3464,2894,1556,1391,1953,2272,1
354,890,476,1816,2980,2849,1409,1073,1768,1617,1
449,962,579,1921,2825,3011,1417,1180,1842,1726,1
503,1013,785,2259,3391,3113,1565,1232,1665,1876,1
465,959,666,2564,4174,3724,1767,1212,1833,1704,1
723,1189,897,2529,3698,3521,1908,1489,2061,2985,1
496,1007,614,2079,3559,3131,1553,1271,1808,2190,1
551,1092,789,2193,3286,3141,1728,1292,1963,2214,1
503,1062,661,1740,2417,2434,1479,1148,1794,2008,1
381,973,565,2064,3059,3006,1325,1046,1826,1625,1
379,954,511,1933,2757,2914,1529,1157,1961,1817,1
532,1069,784,2386,3737,3270,1698,1273,1985,1977,1
508,1128,738,2244,3453,3219,1801,1263,1871,2103,1
479,1073,691,2207,3172,3120,1660,1222,1801,1827,1
571,1147,773,2368,3611,3403,1719,1386,2057,2165,1
380,938,582,2452,3718,3479,1528,1240,2191,1664,1
642,1117,728,1722,2749,2550,1505,1323,1824,2703,1
529,1176,714,2360,3257,3344,1662,1348,2074,2128,1
424,1005,552,1930,3527,2845,1405,1083,1661,1696,1
764,1277,993,2292,3228,3088,1796,1529,2185,2610,1
382,1020,616,2257,3452,3368,1658,1141,2121,1769,1
700,1214,871,2230,3320,2921,1694,1415,2044,2369,1
626,1137,816,2132,3408,3007,1527,1338,1727,2568,1
322,745,479,1920,3475,2867,1290,838,1456,1328,1
470,1206,715,2173,3342,3071,1611,1416,2108,1951,1
494,1024,695,2224,3595,3231,1726,1247,1929,1926,1
572,1242,847,2450,3496,3303,1785,1361,1934,2560,1
726,1132,863,2358,3630,3225,1729,1473,1985,2218,1
540,1053,789,2363,3853,3412,1752,1321,1817,1980,1
564,1171,708,2103,3272,2840,1534,1383,1830,2070,1
468,989,700,2112,3029,2861,1631,1178,1736,1910,1
461,1081,624,2160,3616,3259,1617,1266,1734,2044,1
413,866,601,1911,3315,2776,1388,1078,1441,2241,1
366,816,438,1998,3548,3510,1404,980,1709,1510,1
571,1287,763,2274,4017,3386,1686,1439,1864,2633,1
624,1051,706,1826,2943,2620,1465,1209,1755,2076,1
429,923,601,1983,3355,2669,1132,921,1226,2101,1
483,1034,672,2298,3530,3186,1572,1104,1661,2320,1
621,1193,808,2075,3044,2859,1596,1354,1923,2160,1
663,1139,926,2272,3075,2847,1652,1286,1923,2158,1
559,1034,708,2036,3052,2866,1540,1254,1826,2031,1
388,819,567,2206,3832,3242,1563,1099,1688,1696,1
472,1022,640,2452,4146,3428,1481,1144,1751,1624,1
524,1114,704,2142,3935,3282,1548,1280,1909,1965,1
578,1046,731,1797,2420,2304,1387,1218,1571,2398,1
715,1182,890,2228,3117,3041,1709,1349,2029,2300,1
518,1088,664,2081,3079,3096,1690,1273,1935,2035,1
497,1099,760,2401,3975,3343,1767,1302,1682,2534,1
706,1206,869,2291,3189,3000,1686,1446,2043,2366,1
582,1080,723,1833,2449,2386,1468,1173,1646,2028,1
565,963,837,2342,3090,2851,1535,1174,1804,1856,1
625,1080,813,2044,2991,2833,1620,1310,1821,2203,1
368,840,456,1874,3122,2881,1345,1038,1549,1691,1
647,1070,811,2299,3208,3036,1619,1270,1789,2269,1
554,907,713,2095,3275,2852,1469,1147,1645,1843,1
536,1037,640,1858,3132,2791,1463,1162,1776,2037,1
509,1098,718,2198,3089,3092,1683,1204,1936,2011,1
429,873,547,1776,2622,2552,1407,1014,1666,1634,1
508,1115,731,2531,4015,3598,1891,1295,2077,2083,1
372,835,500,1708,3059,2816,1269,1045,1464,1650,1
407,1008,605,2153,3242,3108,1595,1124,1910,1817,1
541,1079,681,2078,3509,3057,1622,1283,1903,2031,1
462,1035,660,2177,3333,3141,1613,1175,1977,2753,1
550,1214,833,2370,3612,3407,1803,1454,2134,2211,1
509,1074,709,2217,3822,3140,1716,1380,1782,2443,1
439,903,614,2041,3870,3193,1500,1061,1686,1733,1
470,1034,728,2233,3687,3162,1700,1221,1815,1968,1
658,1188,736,1985,2769,2697,1602,1446,1965,2426,1
431,965,549,2066,3393,3099,1447,1106,1860,1644,1
603,1245,864,2258,3375,3010,1712,1432,1915,2621,1
494,1046,704,2182,3405,3269,1745,1242,2008,1999,1
469,1021,645,2042,3217,3002,1547,1229,1785,1791,1
542,1129,690,2077,3587,2995,1693,1352,2071,1960,1
553,1161,735,2445,3963,3625,1871,1427,2165,2200,1
709,1288,916,2252,3155,2924,1812,1484,2009,2411,1
581,1031,703,1795,2384,2490,1440,1183,1560,2236,1
368,822,451,1659,2885,2958,1360,1046,1587,1619,1
546,1101,743,2125,3009,2866,1735,1324,1926,2019,1
485,1083,680,2446,3929,3290,1693,1305,1720,2557,1
412,940,540,2170,3942,3354,1535,1144,1995,1824,1
463,1098,588,1882,3166,2780,1474,1169,1838,1872,1
625,1113,879,2444,3417,3215,1708,1399,1972,2182,1
523,1046,809,2496,3798,3460,1651,1132,1794,1935,1
658,1201,876,2281,3471,2984,1614,1393,1908,2811,1
719,1262,887,2031,2856,2645,1698,1465,2070,2511,1
601,1097,815,2433,3443,3194,1658,1335,2024,2111,1
465,986,538,2211,3834,3446,1558,1318,1974,1922,1
313,872,461,2178,3128,3365,1482,1025,2001,1415,1
534,1043,755,2375,3589,3296,1648,1379,1753,2987,1
522,1015,687,1856,2797,2640,1386,1198,1725,1906,1
468,1024,628,1801,2958,2387,1417,1173,1706,1778,1
493,1219,701,2205,3028,3239,1602,1386,2242,2110,1
424,980,518,1829,3011,2776,1427,1105,1849,1789,1
599,1099,794,2299,3489,3050,1560,1237,1916,2053,1
406,806,642,1852,2882,2617,1237,953,1472,1533,1
587,1147,878,2475,3526,3208,1612,1401,1811,2157,1
714,1281,884,2325,3499,3303,1780,1451,2374,2465,1
521,1127,814,2220,3275,2924,1687,1243,1718,2404,1
441,895,561,1864,2966,2882,1429,1108,1682,1721,1
556,1026,812,1963,2751,2633,1516,1171,1640,1892,1
484,888,704,2088,3190,3081,1560,1094,1677,1809,1
582,1142,868,2406,3675,3317,1800,1373,2014,2175,1
516,1131,655,1991,3370,3245,1724,1352,1827,2130,1
490,1080,674,2349,3479,3437,1643,1255,1992,2150,1
472,1053,669,2019,3271,2930,1487,1264,1914,1985,1
599,1188,848,2271,3408,2842,1568,1275,1601,2720,1
495,1034,665,2365,3912,3479,1516,1235,1879,1870,1
523,1068,703,2241,2810,2837,1610,1265,2066,2045,1
385,950,594,2053,3370,3002,1555,1218,2002,1863,1
363,872,489,1923,2897,2793,1430,1098,1719,1716,1
498,1043,651,2332,3525,3214,1710,1221,2064,1902,1
574,1258,767,2158,3605,2970,1658,1416,1969,2025,1
550,1109,738,2348,3739,3121,1472,1236,1397,2542,1
435,906,492,1771,3181,2859,1593,1061,1862,1684,1
621,1221,769,2159,3247,3061,1625,1378,1901,2258,1
688,1206,882,2184,2895,2880,1689,1379,2016,2421,1
538,966,736,2186,3427,3096,1472,1231,1798,1944,1
603,1101,869,2281,3618,3215,1670,1348,1808,2127,1
579,1084,797,2205,3177,3036,1619,1238,1920,2165,1
620,1121,766,1918,2999,2699,1490,1213,1723,2095,1
611,1384,804,2293,3737,3168,1721,1574,2331,3083,1
423,993,590,2009,3699,3240,1495,1150,1711,2105,1
484,1004,694,2240,3509,3116,1734,1297,1955,1875,1
500,1030,717,2078,3189,3059,1525,1214,1632,2294,1
622,1063,765,1927,2943,2819,1646,1304,1744,2152,1
380,975,665,2610,3626,3691,1693,1316,2405,1978,1
344,908,542,2461,3757,3875,1673,1168,2172,1665,1
498,997,751,2310,3404,3218,1595,1093,1865,2044,1
548,973,732,1907,2799,2588,1463,1173,1685,1940,1
574,1045,673,1821,2469,2463,1532,1158,1804,1937,1
580,1163,818,2345,3362,3287,1722,1410,1798,2457,1
405,990,603,2202,3787,3350,1566,1190,1931,1770,1
505,1004,737,2190,3478,3158,1682,1200,1835,2229,1
487,1005,663,2232,3544,3429,1654,1131,2094,1801,1
393,868,546,2014,3643,3262,1551,1039,1622,2066,1
543,1195,799,2530,3509,3345,1830,1393,2201,2171,1
505,1100,655,2098,3689,3302,1598,1342,1883,2308,1
560,1016,687,1661,2400,2238,1371,1088,1683,1916,1
532,1222,771,2525,4406,3574,1798,1350,1962,2112,1
547,1099,702,1948,3263,2925,1613,1256,1799,2019,1
591,1055,834,2200,3333,3075,1538,1339,1614,2461,1
444,945,650,2180,3551,3229,1791,1203,1872,1831,1
509,1125,623,1956,3133,2758,1340,1284,1524,2240,1
471,1025,622,2316,3537,3390,1891,1294,2017,1837,1
413,888,549,1818,3015,2771,1315,974,1616,1761,1
531,1050,722,2138,3481,3090,1512,1214,1745,1765,1
466,976,752,2234,3546,3101,1474,1116,1629,1731,1
581,1192,769,2595,3973,3572,1765,1335,2225,2165,1
521,1171,715,2398,3869,3219,1679,1413,2131,2154,1
500,1187,713,2248,4368,3443,1664,1433,1836,2210,1
407,928,597,1936,3359,2975,1484,1090,1682,1712,1
401,857,557,1780,2978,2886,1362,1023,1549,1601,1
650,1103,775,2046,3031,2810,1580,1213,1793,2159,1
454,1056,673,2094,3132,2974,1691,1279,1961,1966,1
458,953,666,2224,4011,3315,1531,1056,1710,1836,1
616,1289,815,2376,3590,3302,1791,1377,2103,2181,1
538,979,716,1844,2489,2543,1532,1212,1770,2055,1
537,1002,727,1900,2826,2743,1391,1175,1675,1894,1
554,1022,659,1695,2578,2271,1325,1081,1484,2451,1
667,1206,882,2187,3100,2991,1673,1438,2091,2407,1
460,948,644,1979,3251,2983,1345,1025,1564,1715,1
390,892,543,2195,3950,3594,1550,1073,1798,1935,1
602,1127,846,2221,3143,3023,1625,1316,1889,2148,1
497,1028,678,2194,3353,3142,1593,1277,1679,2334,1
433,1004,680,2443,3763,3485,1673,1293,2068,1950,1
512,1085,659,2114,3110,2942,1674,1225,2042,2077,1
538,1107,703,2323,3772,3400,1704,1302,1926,2023,1
553,1281,753,2112,3912,3145,1700,1370,2017,2413,1
619,1311,808,2323,3532,3367,1815,1564,2252,2329,1
467,1033,770,2291,3440,3216,1598,1185,1936,2082,1
637,1222,756,2233,3309,3146,1789,1402,2046,2340,1
439,971,597,1932,2992,2713,1515,1258,1920,1863,1
648,1187,870,2283,3435,3076,1634,1333,1880,2211,1
491,1164,612,1989,3231,2921,1621,1326,1918,2052,1
577,1211,905,2470,3640,3467,1938,1334,2034,2264,1
629,1168,811,2129,3224,2941,1577,1438,1837,2574,1
488,1102,705,2366,3951,3441,1877,1268,1953,1917,1
602,1070,762,2025,3026,2803,1541,1458,1639,2375,1
483,1154,702,2179,3876,3365,1556,1250,1735,2411,1
659,1204,847,2190,3010,3037,1810,1413,2005,2685,1
361,1024,609,2493,3884,3908,1721,1233,2339,1780,1
519,1086,732,2444,3757,3475,1850,1322,1981,2104,1
570,1118,821,2176,3620,3046,1524,1283,1814,1968,1
672,1181,808,2063,2950,2821,1658,1301,2013,2293,1
475,1016,752,2359,3545,3496,1699,1311,1891,1988,1
570,936,681,1941,3070,2906,1516,1218,1828,2058,1
294,846,535,2373,3587,3574,1545,1139,2145,1482,1
375,941,512,1913,3452,3407,1571,1145,1576,1752,1
422,975,530,2057,3416,3279,1532,1196,1832,1771,1
438,933,585,1895,2659,2688,1352,1042,1704,1719,1
532,1181,721,2502,4158,3503,1747,1219,1997,2585,1
547,1095,862,2376,3742,3383,1755,1230,1783,1938,1
652,1122,787,1906,2735,2641,1442,1237,1950,2220,1
447,1033,623,2273,4052,3441,1738,1157,1993,1792,1
559,1082,730,2087,3598,3049,1515,1224,1809,1897,1
473,813,712,1755,2920,2415,1217,930,1293,1488,1
413,904,605,2075,3164,3099,1468,1009,1781,1688,1
635,1129,869,2251,3292,2897,1680,1346,1920,2206,1
655,1196,835,2068,3035,2775,1600,1312,2031,2355,1
415,1059,607,2490,3835,3817,1697,1326,2293,1813,1
381,960,562,2063,3258,2983,1630,1142,1994,1783,1
543,1100,669,2163,3680,3014,1456,1263,1684,2060,1
525,1086,830,2384,3423,3306,1652,1143,1837,1909,1
526,993,709,2193,3662,3184,1582,1239,1904,1933,1
486,1060,724,2032,3151,2907,1458,1252,1678,2568,1
523,1078,765,2414,3500,3350,1744,1289,2048,1964,1
590,1072,823,2285,3559,3212,1756,1289,2022,2184,1
432,867,600,1806,2676,2494,1389,1104,1599,1639,1
592,1099,713,2055,3315,2821,1404,1232,1798,2035,1
472,1111,728,2475,4055,3429,1686,1266,2006,2288,1
505,1127,713,2576,4103,3845,1704,1275,2245,2052,1
528,1042,703,2201,3710,3270,1587,1196,1777,2150,1
390,816,528,1611,2934,2483,1124,878,1291,2135,1
524,979,628,1619,2726,2304,1249,1165,1644,1946,1
540,923,736,1897,2671,2773,1430,1168,1686,1932,1
583,1145,855,2233,3269,3074,1782,1364,1913,2098,1
506,1059,640,2177,3771,3097,1670,1137,1807,1846,1
481,862,657,1990,3491,3057,1429,1144,1573,1816,1
627,1091,732,1891,3182,2729,1594,1278,1852,2118,1
492,992,670,2087,3366,3211,1651,1253,1857,1971,1
508,1089,741,2252,3258,2990,1636,1251,1893,2015,1
318,763,454,1758,3058,2726,1337,987,1551,1400,1
705,1231,931,2219,3270,3092,1816,1390,2147,2551,1
493,1178,744,2524,4048,3941,1938,1423,2219,2062,1
509,1125,707,2421,3727,3466,1828,1323,1981,2033,1
537,1032,761,2331,3418,3317,1577,1295,1645,2336,1
367,973,696,2819,4657,4059,1800,1345,2332,1808,1
531,1126,700,2102,3362,3082,1660,1272,2057,2148,1
620,1189,861,2331,3479,2969,1782,1384,1954,2106,1
413,999,553,1939,3329,3039,1460,1194,1666,1824,1
530,1252,727,1914,3058,2724,1673,1428,2081,2230,1
509,1100,716,2242,3234,3012,1496,1196,1664,2570,1
547,1276,735,2165,3391,2895,1719,1462,2086,2204,1
457,1016,605,1732,2960,2534,1361,1211,1598,1790,1
555,1128,693,2212,3553,3133,1664,1212,1876,2294,1
608,1193,749,2034,3223,2954,1722,1439,2137,2111,1
671,1164,812,2282,3449,3063,1685,1431,2012,2231,1
514,1190,737,2157,3629,3092,1608,1245,1839,2712,1
564,1255,770,2350,3701,3326,1720,1356,2230,2150,1
400,978,558,2338,3606,3396,1428,1194,1563,2164,1
540,1036,793,2364,3366,3099,1674,1208,1769,1935,1
639,1245,910,2708,3817,3459,1946,1526,2305,2361,1
582,1128,809,2435,3269,3333,1740,1324,1917,2105,1
465,1012,623,2253,3913,3460,1743,1203,2098,1844,1
576,1210,759,2247,3620,3145,1602,1535,2018,2413,1
491,1025,707,2168,3683,3077,1383,1259,1716,2091,1
518,1112,746,2221,3298,3081,1752,1265,1994,2025,1
499,1130,673,2073,3170,2800,1553,1206,1876,2158,1
499,1127,730,2435,4158,3575,1965,1348,2136,2087,1
649,1080,763,2044,3166,3044,1574,1368,2016,2080,1
432,979,612,2227,3473,3131,1556,1198,1815,1857,1
357,888,499,1658,2996,2773,1330,985,1682,1616,1
724,1219,948,2378,3341,3229,1826,1542,2113,2588,1
423,978,626,2082,3337,3245,1699,1158,1997,1815,1
655,1214,872,2296,3551,3285,1685,1436,1984,2456,1
708,1210,879,2105,3199,2834,1674,1390,2024,2384,1
458,954,615,2139,3800,3475,1682,1223,1950,1864,1
385,837,552,2002,3658,3149,1573,1025,1685,1766,1
406,1088,620,2366,3826,3535,1746,1313,2108,2270,1
445,899,593,1885,2796,2748,1369,1024,1695,1726,1
445,1008,660,2380,3990,3546,1717,1249,2033,1845,1
576,1207,740,2136,3549,2986,1734,1428,2006,2198,1
517,909,676,1681,2544,2267,1352,1135,1507,1817,1
588,1053,693,2097,3582,3063,1539,1295,1904,2122,1
610,1228,800,2349,3731,3322,1887,1419,2030,2226,1
480,1059,793,2186,3255,3158,1599,1239,1896,2415,1
403,910,513,2123,3335,3230,1559,1064,1717,1591,1
684,1197,791,2023,2988,2670,1620,1402,1842,2173,1
585,1294,777,2364,3624,3172,1591,1368,2030,2155,1
327,957,551,2416,3637,3637,1550,1241,2097,1599,1
565,1169,817,2490,3651,3303,1851,1440,2116,2278,1
561,1155,715,2168,3575,3220,1590,1254,1938,2292,1
655,1177,776,1932,2865,2532,1522,1368,1890,2268,1
441,1062,611,1986,3163,2745,1473,1169,1521,2230,1
508,1060,728,2189,3169,3052,1488,1159,1787,1864,1
479,1022,677,2274,3843,3482,1558,1196,1868,2717,1
506,1134,793,2403,3739,3279,1699,1349,1933,2046,1
461,1018,683,2199,2986,3009,1525,1127,1788,1764,1
655,1125,832,2099,3370,2816,1603,1303,1979,2176,1
435,986,538,2095,3226,3349,1489,1129,1915,1798,1
531,1022,738,2279,3572,3106,1674,1212,1907,1935,1
559,1047,813,2325,3323,3225,1707,1259,2056,1992,1
647,1400,829,2257,3570,3086,1707,1591,2081,2503,1
634,1151,711,1760,2540,2562,1506,1385,1996,2399,1
523,1061,713,1941,3151,2847,1487,1179,1793,2075,1
415,917,492,1764,3134,2922,1454,1218,1784,1744,1
381,1003,570,2070,3330,3312,1610,1106,2027,1841,1
714,1247,914,2176,2795,2946,1762,1422,2105,2387,1
557,1097,774,2227,2856,2983,1819,1295,1908,2101,1
404,1085,648,2636,4230,3893,1734,1244,2162,1801,1
618,1193,785,2119,3307,3221,1648,1362,2034,2273,1
589,1120,783,2233,3745,3252,1550,1272,1885,2051,1
631,1176,877,2526,3434,3274,1916,1448,2062,2172,1
472,894,633,1897,2904,2861,1453,1061,1809,1724,1
552,983,831,2364,3912,3309,1520,1118,1504,2549,1
748,1266,1027,2317,3324,2988,1780,1563,1888,3106,1
534,1101,808,2462,3679,3333,1759,1308,2011,2044,1
358,889,461,1790,2921,2957,1556,1248,1752,1893,1
523,1078,713,2209,3467,3165,1714,1191,1845,2028,1
537,1058,657,2007,3436,3003,1519,1351,1730,2360,1
593,1213,704,2130,3429,3018,1652,1397,2026,2158,1
416,965,631,2449,4475,3750,1703,1111,1816,1724,1
391,956,545,1892,3159,2961,1421,1139,1809,1633,1
534,1081,768,2189,3027,2972,1714,1243,1980,2172,1
520,1076,693,2122,3619,3094,1485,1211,1850,1880,1
444,1008,589,2140,3701,3663,1631,1320,1786,2186,1
645,1179,810,2113,3076,2991,1618,1467,1771,2737,1
620,1401,846,2496,3767,3329,1684,1575,2272,2325,1
526,1018,668,1838,2833,2604,1342,1203,1554,2328,1
419,915,591,1932,3091,2874,1440,1085,1678,1653,1
477,1056,792,2591,3844,3562,1766,1261,1888,1999,1
357,874,466,1934,3504,3378,1480,1027,1819,1659,1
473,1078,677,2199,3505,3116,1721,1319,1954,1940,1
577,1065,776,1928,2784,2405,1321,1182,1567,2635,1
441,1056,633,2282,3518,3183,1697,1244,2004,1806,1
403,974,610,2090,3549,3385,1467,1082,1793,1711,1
533,1147,779,2316,3876,3266,1495,1292,1954,1982,1
399,838,585,1779,2874,2665,1323,1028,1376,1554,1
436,865,560,2122,3399,3227,1572,1051,1817,1721,1
488,1112,692,2165,3343,3091,1618,1305,1951,2298,1
542,1103,815,2315,3864,3009,1709,1324,1736,1990,1
432,980,635,2242,3845,3209,1451,1023,1450,2123,1
672,1245,868,2266,3631,3070,1667,1362,2001,2253,1
592,1252,764,2081,3286,2874,1594,1338,1795,2649,1
470,1040,710,2310,3741,3294,1647,1258,1991,1926,1
701,1316,940,2248,2899,2941,1809,1422,2030,2417,1
595,1049,795,2205,3330,3170,1701,1335,1930,2139,1
818,1343,991,2284,3172,2886,1869,1525,2135,2465,1
655,1218,924,2277,3613,3084,1711,1392,2104,2594,1
509,942,648,2269,3427,3181,1538,1150,1669,1767,1
534,1218,794,2440,4096,3644,1745,1235,1816,2076,1
641,1232,806,2054,3278,3152,1572,1342,1991,2412,1
494,1155,665,2270,4135,3268,1530,1220,1690,2693,1
538,1117,676,2002,3378,2886,1562,1293,1898,2200,1
383,871,544,1912,2961,2843,1533,1078,1564,1560,1
525,1110,719,2272,3190,3071,1654,1209,1876,1999,1
347,921,570,2264,3293,3313,1665,1144,2241,1682,1
459,909,616,2125,3394,3314,1452,1132,1691,1854,1
653,1233,912,2135,3164,2988,1763,1367,2111,2466,1
501,1093,688,2163,3697,3370,1628,1295,1966,2213,1
650,1157,760,2062,2889,2762,1633,1368,2006,2251,1
438,1064,608,2197,3436,3256,1672,1232,2023,1936,1
661,1164,913,2421,3550,3023,1678,1328,1939,2123,1
492,1040,640,2446,3813,3408,1549,1308,1573,2288,1
640,1172,755,1730,2908,2513,1411,1332,1655,3421,1
694,1220,882,2229,3121,2824,1677,1404,1920,2437,1
545,1066,757,2425,3639,3333,1739,1293,2039,2214,1
547,1095,699,2180,3533,3122,1618,1312,1967,2007,1
480,1042,676,1877,3225,2830,1506,1158,1662,1906,1
446,1038,626,2185,3479,3381,1722,1133,1979,1912,1
497,1067,681,2105,3194,2877,1504,1219,1768,2490,1
540,1007,731,2042,2893,2764,1430,1284,1805,1892,1
592,1159,805,2032,2979,3050,1624,1387,1897,2325,1
483,1126,673,2448,4295,3665,1738,1297,2195,2662,1
476,1030,681,2102,3015,3137,1655,1263,1927,2094,1
400,873,564,2269,4212,3529,1599,1107,1777,1688,1
512,1146,661,1962,2927,2809,1426,1200,1951,1966,1
408,948,603,2119,3554,3289,1521,1241,1686,2111,1
562,1041,700,1762,2693,2382,1375,1082,1621,2150,1
639,1226,841,2211,3222,3027,1700,1406,2044,2298,1
433,956,605,2085,3600,3075,1679,1144,1785,1814,1
496,1044,658,2068,3348,3164,1460,1188,1735,1864,1
434,937,620,2188,3825,3499,1683,1117,2061,1840,1
438,880,599,1768,2845,2534,1237,1067,1666,1656,1
437,978,653,2005,3365,3039,1425,1210,1766,1762,1
447,1039,639,2372,4172,3546,1717,1242,1928,1858,1
584,1184,866,2383,3398,3107,1908,1405,2037,2218,1
438,1069,631,2491,4228,3921,1712,1260,2135,1960,1
550,1193,804,2391,3773,3391,1715,1449,2117,2051,1
571,1018,819,2213,3193,3044,1694,1293,1870,2147,1
663,1182,863,2372,3272,2981,1627,1338,1964,2224,1
617,1263,786,2258,3529,3232,1885,1552,2185,2373,1
369,997,616,2345,3833,3344,1451,1167,1746,2532,1
642,1178,825,2097,3366,2728,1591,1373,1839,2294,1
503,963,625,1913,3369,3047,1324,1166,1678,1828,1
440,1070,600,2273,3911,3635,1743,1272,2179,2077,1
538,1163,752,2287,3598,3055,1707,1338,1857,2031,1
279,720,471,2043,3001,2969,1214,927,1896,1235,1
637,1215,761,2037,3319,2820,1504,1312,1827,2509,1
280,735,387,1614,3007,3094,1321,980,1607,1470,1
383,944,694,2584,3621,3669,1661,1282,2353,1669,1
422,919,541,2198,3948,3705,1525,1269,1784,1833,1
413,919,585,2108,3636,3145,1531,1205,1874,1784,1
499,882,704,2002,3630,2755,1365,1018,1547,1634,1
536,1104,628,2003,3220,3102,1674,1349,2100,2059,1
643,1301,932,2415,3775,3374,1839,1519,1939,2432,1
489,1077,654,2515,3803,3500,1612,1260,2087,1957,1
430,944,526,1784,3058,2724,1344,1144,1760,1826,1
549,1075,798,2389,3473,3483,1739,1267,2010,2017,1
619,1152,939,2762,4256,3667,1902,1387,2114,2146,1
510,1009,658,2087,2894,3039,1592,1282,1928,1986,1
505,1035,702,1926,3141,2648,1347,1211,1522,2056,1
535,1095,701,2172,3586,3150,1680,1304,1902,2045,1
432,999,594,2297,3825,3566,1730,1262,2006,1849,1
548,1127,709,2437,3552,3293,1755,1503,1932,2317,1
313,758,502,1798,3623,2835,1217,902,1317,1455,1
597,1183,733,2148,3541,2960,1645,1489,1802,2494,1
459,1084,761,2283,3300,3323,1456,1146,1874,1931,1
465,1058,727,2342,3835,3149,1752,1202,2023,1897,1
656,1170,855,2270,3364,3002,1667,1374,1955,2252,1
440,1062,647,2324,3590,3441,1773,1229,2144,1859,1
567,1165,776,2383,3908,3241,1817,1391,2085,2183,1
342,766,458,1909,4043,3142,1306,963,1427,1485,1
542,1115,721,2079,3320,3005,1665,1342,1894,2101,1
506,1048,824,2158,3038,2859,1486,1143,1535,2428,1
584,1245,742,2024,3500,2924,1677,1368,1728,2226,1
487,1110,725,2135,3586,3171,1634,1346,1860,2009,1
580,1031,809,1889,2932,2629,1463,1188,1625,1987,1
500,1076,742,2430,3979,3204,1814,1357,2038,1899,1
665,1206,762,1885,2714,2465,1543,1343,1862,2355,1
439,947,651,2172,3699,3306,1550,1172,1783,1711,1
511,1114,719,2271,3367,3236,1637,1304,1693,2148,1
427,900,609,2154,3911,3251,1440,1128,1651,1700,1
448,986,591,1919,3371,2758,1443,1111,1752,1821,1
536,902,659,1690,2657,2335,1310,1082,1527,1918,1
429,982,614,2218,3817,3481,1737,1249,1875,1838,1
